"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,450904284912.28,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,453979336693.75,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,457554934964.09,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,461456536250.71,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,465892034103.27,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,469979808787.8,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,472994555972.67,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,475483968022.57,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,477492183558.49,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,479254949727.94,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,481152639223.34,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,482357084917.13,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,483587810942.1,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,484261204572.69,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,485246469889.26,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,486389907410.97,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,488207592722.1,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,489069613470.5,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,490588610535.62,"P","Provisional value"
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,74558961508.001,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,75132258897.714,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,75467326744.906,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,75793879610.9,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,76235914367.75,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,76769448668.499,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,77313258179.173,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,77931545767.884,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,78601600223.521,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,79081311057.919,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,79692499045.525,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,79979958685.231,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,80200010718.182,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,80419951570.183,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,80541872019.951,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,80702745004.451,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,80792655767.946,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,80912106166.453,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,81072336867.882,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,81315847000.316,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,81436914069.614,,
"FRA","France","I-CPV-RD-MOTW","Road infrastructure capital value: Of which motorway","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,81637442484.482,"P","Provisional value"
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,6880851301.2216,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,6926622470.2288,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,6963187476.6515,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,7004626692.9535,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,7043784540.9402,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,7085553765.8277,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,7151385983.7229,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,7223438336.7241,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,7278566119.8066,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,7330325961.3479,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,7373812515.7711,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,7415920973.5987,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,7447498271.6751,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,7480590760.3325,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,7500648132.3491,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,7520827108.0455,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,7534874408.9874,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,7538678748.4146,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,7564861717.6184,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,7593314872.8777,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,7620754684.4102,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,7673044615.4932,"P","Provisional value"
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,10354237533.018,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,10442692465.451,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,10518660781.8,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,10631727636.053,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,10732430671.642,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,10813897536.465,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,10892827842.878,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,10989312761.936,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,11072895311.143,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,11130750371.839,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,11167326306.874,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,11201581810.086,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,11232090371.835,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,11279731142.353,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,11317631406.295,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,11355436342.926,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,11378087387.358,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,11407710452.493,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,11428071899.028,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,11477995840.158,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,11504578157.58,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,11567271618.668,"P","Provisional value"
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,27997104933.771,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,28242820063.305,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,28468268124.814,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,28663934776.002,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,28887393229.945,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,29135394776.89,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,29430839662.345,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,29767077900.973,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,29998689297.672,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,30145090473.014,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,30275361761.632,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,30426556311.791,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,30508982952.306,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,30572553144.544,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,30616018028.06,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,30678960539.249,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,30735515082.443,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,30822431108.718,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,30930716983.474,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,31110338436,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,31172009985.276,,
"FRA","France","I-CPV-AIR","Airport infrastructure capital value","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,31237836174.554,"P","Provisional value"
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,644350041323.84,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,648395800017.42,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,651607747625.38,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,655069418724.12,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,659165527103.37,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,663985532721.01,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,669252869345.16,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,675235302719.82,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,680745963215.86,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,684861625334.91,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,688270829423.23,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,691446009501.68,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,694316594269.17,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,697791333093.61,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,700032838760.23,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,702365223217.49,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,703682118406.81,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,705684098318.21,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,708043577351.43,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,711902101510.66,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,713757306256.57,,
"FRA","France","I-CPV-TOT-INLD","Total inland transport infrastructure capital value","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,717057673656.82,"P","Provisional value"
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,194857287131.04,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,195588691165.08,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,196310725024.81,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,197160507118.89,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,198142405868.68,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,199345043991.09,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,200644947110.73,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,202119830279.83,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,203487588308.25,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,204536743400.89,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,205413048884.89,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,206537904969.59,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,207614146269.55,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,209158103109.94,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,210175105710.75,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,211256585167.34,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,211886039425.13,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,212898949680.54,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,214088808222.84,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,216101193915.68,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,217066938101.66,,
"FRA","France","I-CPV-RL","Rail infrastructure capital value","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,218796018505.71,"P","Provisional value"
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,442611902891.58,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,445880486382.11,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,448333835123.92,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,450904284912.28,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,453979336693.75,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,457554934964.09,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,461456536250.71,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,465892034103.27,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,469979808787.8,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,472994555972.67,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,475483968022.57,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,477492183558.49,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,479254949727.94,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,481152639223.34,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,482357084917.13,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,483587810942.1,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,484261204572.69,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,485246469889.26,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,486389907410.97,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,488207592722.1,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,489069613470.5,,
"FRA","France","I-CPV-RD","Road infrastructure capital value","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,490588610535.62,"P","Provisional value"
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,6880851301.2216,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,6926622470.2288,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,6963187476.6515,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,7004626692.9535,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,7043784540.9402,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,7085553765.8277,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,7151385983.7229,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,7223438336.7241,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,7278566119.8066,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,7330325961.3479,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,7373812515.7711,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,7415920973.5987,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,7447498271.6751,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,7480590760.3325,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,7500648132.3491,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,7520827108.0455,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,7534874408.9874,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,7538678748.4146,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,7564861717.6184,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,7593314872.8777,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,7620754684.4102,,
"FRA","France","I-CPV-IWW","Inland waterway infrastucture capital value","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,7673044615.4932,"P","Provisional value"
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,10354237533.018,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,10442692465.451,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,10518660781.8,,
"FRA","France","I-CPV-SEA","Maritime port infrastructure capital value","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,10631727636.053,,
